date,state,epidemiological_week_2019,epidemiological_week_2020,deaths_indeterminate_2019,deaths_respiratory_failure_2019,deaths_others_2019,deaths_pneumonia_2019,deaths_septicemia_2019,deaths_sars_2019,deaths_covid19,deaths_indeterminate_2020,deaths_respiratory_failure_2020,deaths_others_2020,deaths_pneumonia_2020,deaths_septicemia_2020,deaths_sars_2020,deaths_total_2019,deaths_total_2020,new_deaths_indeterminate_2019,new_deaths_respiratory_failure_2019,new_deaths_others_2019,new_deaths_pneumonia_2019,new_deaths_septicemia_2019,new_deaths_sars_2019,new_deaths_covid19,new_deaths_indeterminate_2020,new_deaths_respiratory_failure_2020,new_deaths_others_2020,new_deaths_pneumonia_2020,new_deaths_septicemia_2020,new_deaths_sars_2020,new_deaths_total_2019,new_deaths_total_2020
2020-08-05,RS,32,32,358,4261,28027,8923,7226,43,2581,338,3702,28015,7349,6757,205,48838,48947,4,16,202,67,31,,48,1,18,144,22,38,2,320,273
2020-08-06,RS,32,32,359,4290,28202,8977,7260,43,2626,341,3716,28165,7385,6789,205,49131,49227,1,29,175,54,34,,45,3,14,150,36,32,,293,280
2020-08-07,RS,32,32,359,4315,28348,9050,7302,43,2679,342,3732,28305,7409,6819,209,49417,49495,,25,146,73,42,,53,1,16,140,24,30,4,286,268
2020-08-08,RS,32,32,360,4337,28529,9126,7339,44,2717,345,3766,28435,7444,6846,210,49735,49763,1,22,181,76,37,1,38,3,34,130,35,27,1,318,268
2020-08-09,RS,32,33,361,4359,28693,9177,7390,44,2777,349,3784,28598,7478,6867,210,50024,50063,1,22,164,51,51,,60,4,18,163,34,21,,289,300
2020-08-10,RS,32,33,364,4384,28825,9220,7421,46,2835,353,3805,28723,7517,6897,217,50260,50347,3,25,132,43,31,2,58,4,21,125,39,30,7,236,284
2020-08-11,RS,33,33,365,4398,28967,9273,7450,46,2891,355,3827,28862,7548,6922,219,50499,50624,1,14,142,53,29,,56,2,22,139,31,25,2,239,277
2020-08-12,RS,33,33,365,4422,29126,9334,7500,47,2938,358,3858,29011,7575,6942,220,50794,50902,,24,159,61,50,1,47,3,31,149,27,20,1,295,278
2020-08-13,RS,33,33,366,4433,29264,9381,7535,47,2977,361,3878,29161,7611,6970,225,51026,51183,1,11,138,47,35,,39,3,20,150,36,28,5,232,281
2020-08-14,RS,33,33,368,4452,29410,9447,7575,47,3031,363,3897,29294,7636,7002,227,51299,51450,2,19,146,66,40,,54,2,19,133,25,32,2,273,267
2020-08-15,RS,33,33,371,4466,29556,9502,7604,47,3088,364,3916,29437,7661,7026,228,51546,51720,3,14,146,55,29,,57,1,19,143,25,24,1,247,270
2020-08-16,RS,33,34,373,4486,29737,9565,7655,47,3145,365,3939,29575,7693,7061,230,51863,52008,2,20,181,63,51,,57,1,23,138,32,35,2,317,288
2020-08-17,RS,33,34,374,4516,29889,9627,7679,48,3198,366,3956,29712,7728,7092,233,52133,52285,1,30,152,62,24,1,53,1,17,137,35,31,3,270,277
2020-08-18,RS,34,34,375,4533,30034,9669,7716,49,3251,367,3974,29858,7758,7120,234,52376,52562,1,17,145,42,37,1,53,1,18,146,30,28,1,243,277
2020-08-19,RS,34,34,377,4562,30161,9728,7748,49,3299,369,3992,29987,7792,7152,237,52625,52828,2,29,127,59,32,,48,2,18,129,34,32,3,249,266
2020-08-20,RS,34,34,379,4577,30335,9794,7784,49,3347,371,4004,30129,7827,7178,239,52918,53095,2,15,174,66,36,,48,2,12,142,35,26,2,293,267
2020-08-21,RS,34,34,379,4598,30476,9858,7820,49,3388,373,4027,30269,7853,7208,240,53180,53358,,21,141,64,36,,41,2,23,140,26,30,1,262,263
2020-08-22,RS,34,34,380,4632,30619,9913,7856,50,3452,374,4046,30431,7883,7239,240,53450,53665,1,34,143,55,36,1,64,1,19,162,30,31,,270,307
2020-08-23,RS,34,35,383,4654,30773,9967,7893,50,3502,377,4064,30569,7916,7274,241,53720,53943,3,22,154,54,37,,50,3,18,138,33,35,1,270,278
2020-08-24,RS,34,35,384,4674,30928,10008,7924,50,3562,379,4086,30700,7952,7304,241,53968,54224,1,20,155,41,31,,60,2,22,131,36,30,,248,281
2020-08-25,RS,35,35,386,4699,31081,10061,7958,50,3609,381,4107,30835,7990,7333,242,54235,54497,2,25,153,53,34,,47,2,21,135,38,29,1,267,273
2020-08-26,RS,35,35,387,4726,31242,10137,7996,52,3667,384,4132,30960,8027,7368,245,54540,54783,1,27,161,76,38,2,58,3,25,125,37,35,3,305,286
2020-08-27,RS,35,35,389,4757,31397,10209,8038,52,3727,386,4155,31113,8052,7402,247,54842,55082,2,31,155,72,42,,60,2,23,153,25,34,2,302,299
2020-08-28,RS,35,35,392,4770,31555,10263,8087,53,3773,387,4173,31231,8081,7431,248,55120,55324,3,13,158,54,49,1,46,1,18,118,29,29,1,278,242
2020-08-29,RS,35,35,394,4801,31705,10323,8127,53,3828,388,4193,31357,8116,7460,249,55403,55591,2,31,150,60,40,,55,1,20,126,35,29,1,283,267
2020-08-30,RS,35,36,395,4825,31856,10377,8163,53,3864,389,4209,31487,8145,7497,251,55669,55842,1,24,151,54,36,,36,1,16,130,29,37,2,266,251
2020-08-31,RS,35,36,398,4841,31991,10433,8206,53,3910,392,4225,31628,8169,7524,255,55922,56103,3,16,135,56,43,,46,3,16,141,24,27,4,253,261
2020-09-01,RS,36,36,398,4860,32121,10479,8257,53,3963,396,4242,31741,8204,7543,255,56168,56344,,19,130,46,51,,53,4,17,113,35,19,,246,241
2020-09-02,RS,36,36,399,4873,32242,10539,8291,53,4013,397,4254,31871,8240,7580,256,56397,56611,1,13,121,60,34,,50,1,12,130,36,37,1,229,267
2020-09-03,RS,36,36,400,4892,32397,10594,8326,53,4066,399,4270,32013,8271,7616,258,56662,56893,1,19,155,55,35,,53,2,16,142,31,36,2,265,282
2020-09-04,RS,36,36,401,4918,32539,10654,8356,53,4114,400,4294,32162,8308,7642,258,56921,57178,1,26,142,60,30,,48,1,24,149,37,26,,259,285
2020-09-05,RS,36,36,405,4945,32685,10721,8383,53,4173,401,4318,32287,8338,7675,261,57192,57453,4,27,146,67,27,,59,1,24,125,30,33,3,271,275
2020-09-06,RS,36,37,407,4964,32830,10783,8416,54,4216,405,4328,32415,8370,7696,262,57454,57692,2,19,145,62,33,1,43,4,10,128,32,21,1,262,239
2020-09-07,RS,36,37,412,4993,32983,10841,8460,54,4267,405,4354,32532,8397,7739,272,57743,57966,5,29,153,58,44,,51,,26,117,27,43,10,289,274
2020-09-08,RS,37,37,413,5015,33145,10903,8502,55,4314,407,4363,32677,8426,7779,276,58033,58242,1,22,162,62,42,1,47,2,9,145,29,40,4,290,276
2020-09-09,RS,37,37,416,5040,33297,10953,8546,56,4361,408,4383,32817,8462,7816,276,58308,58523,3,25,152,50,44,1,47,1,20,140,36,37,,275,281
2020-09-10,RS,37,37,417,5068,33411,11007,8582,56,4399,408,4395,32941,8498,7854,276,58541,58771,1,28,114,54,36,,38,,12,124,36,38,,233,248
2020-09-11,RS,37,37,418,5090,33558,11053,8617,56,4448,409,4417,33062,8534,7890,278,58792,59038,1,22,147,46,35,,49,1,22,121,36,36,2,251,267
2020-09-12,RS,37,37,419,5111,33683,11098,8658,57,4487,410,4431,33189,8566,7922,279,59026,59284,1,21,125,45,41,1,39,1,14,127,32,32,1,234,246
2020-09-13,RS,37,38,419,5136,33805,11152,8689,57,4527,410,4446,33318,8588,7951,280,59258,59520,,25,122,54,31,,40,,15,129,22,29,1,232,236
2020-09-14,RS,37,38,421,5164,33944,11203,8729,57,4568,411,4458,33462,8621,7975,280,59518,59775,2,28,139,51,40,,41,1,12,144,33,24,,260,255
2020-09-15,RS,38,38,424,5184,34077,11251,8756,57,4600,414,4474,33601,8657,8000,281,59749,60027,3,20,133,48,27,,32,3,16,139,36,25,1,231,252
2020-09-16,RS,38,38,424,5209,34229,11314,8792,57,4645,415,4489,33729,8679,8036,281,60025,60274,,25,152,63,36,,45,1,15,128,22,36,,276,247
2020-09-17,RS,38,38,425,5229,34356,11368,8825,57,4693,417,4507,33886,8715,8062,284,60260,60564,1,20,127,54,33,,48,2,18,157,36,26,3,235,290
2020-09-18,RS,38,38,425,5253,34475,11429,8855,58,4739,418,4520,34032,8738,8090,289,60495,60826,,24,119,61,30,1,46,1,13,146,23,28,5,235,262
2020-09-19,RS,38,38,427,5273,34619,11479,8899,58,4780,419,4534,34154,8759,8128,289,60755,61063,2,20,144,50,44,,41,1,14,122,21,38,,260,237
2020-09-20,RS,38,39,428,5284,34753,11538,8927,59,4814,420,4550,34287,8790,8155,292,60989,61308,1,11,134,59,28,1,34,1,16,133,31,27,3,234,245
2020-09-21,RS,38,39,429,5311,34874,11581,8950,60,4848,425,4569,34419,8824,8180,292,61205,61557,1,27,121,43,23,1,34,5,19,132,34,25,,216,249
2020-09-22,RS,39,39,432,5326,35026,11616,8983,60,4885,426,4586,34551,8845,8211,293,61443,61797,3,15,152,35,33,,37,1,17,132,21,31,1,238,240
2020-09-23,RS,39,39,434,5341,35188,11657,9020,60,4907,427,4605,34699,8886,8251,293,61700,62068,2,15,162,41,37,,22,1,19,148,41,40,,257,271
2020-09-24,RS,39,39,435,5367,35313,11700,9052,60,4941,431,4626,34849,8923,8283,293,61927,62346,1,26,125,43,32,,34,4,21,150,37,32,,227,278
2020-09-25,RS,39,39,437,5391,35448,11771,9083,60,4985,433,4644,34995,8956,8321,297,62190,62631,2,24,135,71,31,,44,2,18,146,33,38,4,263,285
2020-09-26,RS,39,39,437,5412,35598,11821,9119,60,5033,433,4661,35112,8988,8362,298,62447,62887,,21,150,50,36,,48,,17,117,32,41,1,257,256
2020-09-27,RS,39,40,439,5432,35748,11866,9154,60,5077,435,4674,35250,9014,8397,300,62699,63147,2,20,150,45,35,,44,2,13,138,26,35,2,252,260
2020-09-28,RS,39,40,443,5454,35891,11910,9182,61,5113,437,4685,35376,9048,8426,300,62941,63385,4,22,143,44,28,1,36,2,11,126,34,29,,242,238
2020-09-29,RS,40,40,444,5477,36020,11958,9219,62,5153,438,4699,35511,9081,8464,301,63180,63647,1,23,129,48,37,1,40,1,14,135,33,38,1,239,262
2020-09-30,RS,40,40,447,5497,36156,12012,9245,62,5187,439,4723,35633,9126,8501,303,63419,63912,3,20,136,54,26,,34,1,24,122,45,37,2,239,265
2020-10-01,RS,40,40,450,5526,36317,12088,9285,63,5227,440,4745,35766,9160,8520,304,63729,64162,3,29,161,76,40,1,40,1,22,133,34,19,1,310,250
2020-10-02,RS,40,40,452,5551,36478,12145,9326,64,5258,442,4762,35907,9202,8543,304,64016,64418,2,25,161,57,41,1,31,2,17,141,42,23,,287,256
2020-10-03,RS,40,40,453,5567,36604,12204,9361,64,5291,444,4783,36024,9220,8577,306,64253,64645,1,16,126,59,35,,33,2,21,117,18,34,2,237,227
2020-10-04,RS,40,41,453,5588,36736,12257,9400,64,5322,446,4793,36139,9249,8614,307,64498,64870,,21,132,53,39,,31,2,10,115,29,37,1,245,225
2020-10-05,RS,40,41,456,5606,36853,12305,9423,65,5359,448,4815,36269,9282,8646,308,64708,65127,3,18,117,48,23,1,37,2,22,130,33,32,1,210,257
2020-10-06,RS,41,41,458,5633,36976,12348,9452,65,5395,451,4829,36405,9309,8676,308,64932,65373,2,27,123,43,29,,36,3,14,136,27,30,,224,246
2020-10-07,RS,41,41,458,5659,37110,12399,9476,65,5421,452,4849,36528,9330,8706,308,65167,65594,,26,134,51,24,,26,1,20,123,21,30,,235,221
2020-10-08,RS,41,41,458,5680,37257,12449,9522,65,5445,453,4862,36649,9361,8731,308,65431,65809,,21,147,50,46,,24,1,13,121,31,25,,264,215
2020-10-09,RS,41,41,458,5699,37380,12495,9558,65,5480,457,4887,36765,9394,8769,308,65655,66060,,19,123,46,36,,35,4,25,116,33,38,,224,251
2020-10-10,RS,41,41,459,5715,37508,12544,9588,65,5522,461,4909,36887,9419,8803,308,65879,66309,1,16,128,49,30,,42,4,22,122,25,34,,224,249
2020-10-11,RS,41,42,459,5736,37650,12585,9623,65,5553,466,4928,37027,9459,8835,309,66118,66577,,21,142,41,35,,31,5,19,140,40,32,1,239,268
2020-10-12,RS,41,42,459,5752,37826,12634,9665,65,5583,467,4952,37164,9499,8868,309,66401,66842,,16,176,49,42,,30,1,24,137,40,33,,283,265
2020-10-13,RS,42,42,461,5769,37967,12694,9697,65,5613,469,4969,37289,9529,8895,310,66653,67074,2,17,141,60,32,,30,2,17,125,30,27,1,252,232
2020-10-14,RS,42,42,464,5787,38091,12751,9725,65,5640,471,4989,37416,9553,8931,310,66883,67310,3,18,124,57,28,,27,2,20,127,24,36,,230,236
2020-10-15,RS,42,42,464,5805,38221,12806,9757,65,5673,471,5005,37526,9585,8966,310,67118,67536,,18,130,55,32,,33,,16,110,32,35,,235,226
2020-10-16,RS,42,42,464,5824,38330,12848,9788,65,5709,473,5024,37650,9622,8990,310,67319,67778,,19,109,42,31,,36,2,19,124,37,24,,201,242
2020-10-17,RS,42,42,464,5838,38432,12891,9828,66,5745,475,5044,37767,9648,9023,310,67519,68012,,14,102,43,40,1,36,2,20,117,26,33,,200,234
2020-10-18,RS,42,43,464,5860,38558,12927,9868,66,5786,476,5067,37892,9696,9045,311,67743,68273,,22,126,36,40,,41,1,23,125,48,22,1,224,261
2020-10-19,RS,42,43,464,5869,38673,12973,9898,66,5819,477,5085,38039,9743,9085,311,67943,68559,,9,115,46,30,,33,1,18,147,47,40,,200,286
2020-10-20,RS,43,43,464,5888,38790,13016,9928,66,5848,477,5108,38172,9790,9121,312,68152,68828,,19,117,43,30,,29,,23,133,47,36,1,209,269
2020-10-21,RS,43,43,464,5901,38910,13048,9952,67,5883,477,5124,38274,9828,9142,312,68342,69040,,13,120,32,24,1,35,,16,102,38,21,,190,212
2020-10-22,RS,43,43,467,5926,39059,13103,9986,68,5905,478,5150,38397,9873,9170,312,68609,69285,3,25,149,55,34,1,22,1,26,123,45,28,,267,245
2020-10-23,RS,43,43,468,5945,39183,13139,10025,69,5940,478,5166,38505,9909,9199,313,68829,69510,1,19,124,36,39,1,35,,16,108,36,29,1,220,225
2020-10-24,RS,43,43,471,5962,39338,13180,10058,70,5962,479,5184,38629,9934,9230,313,69079,69731,3,17,155,41,33,1,22,1,18,124,25,31,,250,221
2020-10-25,RS,43,44,473,5981,39487,13222,10094,70,5988,481,5200,38752,9968,9265,313,69327,69967,2,19,149,42,36,,26,2,16,123,34,35,,248,236
2020-10-26,RS,43,44,474,6001,39617,13268,10129,70,6021,483,5218,38885,9997,9295,314,69559,70213,1,20,130,46,35,,33,2,18,133,29,30,1,232,246
2020-10-27,RS,44,44,478,6024,39756,13315,10161,70,6060,486,5232,39012,10031,9320,314,69804,70455,4,23,139,47,32,,39,3,14,127,34,25,,245,242
2020-10-28,RS,44,44,481,6040,39869,13367,10200,70,6088,489,5248,39148,10065,9349,314,70027,70701,3,16,113,52,39,,28,3,16,136,34,29,,223,246
2020-10-29,RS,44,44,482,6056,39991,13410,10237,70,6125,489,5263,39266,10095,9368,316,70246,70922,1,16,122,43,37,,37,,15,118,30,19,2,219,221
2020-10-30,RS,44,44,484,6077,40116,13452,10268,70,6153,490,5278,39396,10121,9396,316,70467,71150,2,21,125,42,31,,28,1,15,130,26,28,,221,228
2020-10-31,RS,44,44,484,6095,40234,13501,10291,72,6184,491,5305,39506,10146,9421,316,70677,71369,,18,118,49,23,2,31,1,27,110,25,25,,210,219
2020-11-01,RS,44,45,486,6111,40347,13542,10319,72,6220,493,5327,39627,10176,9460,317,70877,71620,2,16,113,41,28,,36,2,22,121,30,39,1,200,251
2020-11-02,RS,44,45,489,6125,40473,13586,10360,72,6244,493,5345,39753,10204,9484,317,71105,71840,3,14,126,44,41,,24,,18,126,28,24,,228,220
2020-11-03,RS,45,45,490,6147,40611,13621,10397,72,6271,494,5365,39866,10229,9511,321,71338,72057,1,22,138,35,37,,27,1,20,113,25,27,4,233,217
2020-11-04,RS,45,45,492,6167,40748,13658,10424,72,6305,495,5374,40015,10268,9538,321,71561,72316,2,20,137,37,27,,34,1,9,149,39,27,,223,259
2020-11-05,RS,45,45,493,6184,40882,13703,10462,72,6333,495,5387,40143,10304,9567,321,71796,72550,1,17,134,45,38,,28,,13,128,36,29,,235,234
2020-11-06,RS,45,45,493,6196,41003,13757,10495,72,6366,495,5405,40294,10334,9586,322,72016,72802,,12,121,54,33,,33,,18,151,30,19,1,220,252
2020-11-07,RS,45,45,494,6219,41117,13807,10526,73,6397,497,5419,40433,10372,9624,323,72236,73065,1,23,114,50,31,1,31,2,14,139,38,38,1,220,263
2020-11-08,RS,45,46,495,6240,41259,13847,10552,73,6428,499,5435,40553,10408,9654,324,72466,73301,1,21,142,40,26,,31,2,16,120,36,30,1,230,236
2020-11-09,RS,45,46,498,6253,41382,13896,10584,73,6459,502,5456,40670,10438,9688,325,72686,73538,3,13,123,49,32,,31,3,21,117,30,34,1,220,237
2020-11-10,RS,46,46,499,6277,41497,13932,10611,73,6489,505,5477,40781,10469,9728,326,72889,73775,1,24,115,36,27,,30,3,21,111,31,40,1,203,237
2020-11-11,RS,46,46,500,6298,41611,13965,10644,74,6523,508,5496,40907,10505,9764,326,73092,74029,1,21,114,33,33,1,34,3,19,126,36,36,,203,254
2020-11-12,RS,46,46,500,6320,41745,14008,10666,75,6553,508,5515,41043,10551,9793,326,73314,74289,,22,134,43,22,1,30,,19,136,46,29,,222,260
2020-11-13,RS,46,46,502,6343,41872,14041,10699,77,6587,509,5537,41168,10593,9829,326,73534,74549,2,23,127,33,33,2,34,1,22,125,42,36,,220,260
2020-11-14,RS,46,46,502,6354,42014,14097,10731,78,6624,510,5557,41298,10622,9874,326,73776,74811,,11,142,56,32,1,37,1,20,130,29,45,,242,262
2020-11-15,RS,46,47,503,6377,42120,14128,10759,78,6661,511,5570,41429,10654,9906,327,73965,75058,1,23,106,31,28,,37,1,13,131,32,32,1,189,247
2020-11-16,RS,46,47,505,6390,42246,14166,10784,79,6707,512,5585,41558,10698,9941,328,74170,75329,2,13,126,38,25,1,46,1,15,129,44,35,1,205,271
2020-11-17,RS,47,47,507,6410,42361,14203,10814,79,6749,514,5597,41675,10735,9975,328,74374,75573,2,20,115,37,30,,42,2,12,117,37,34,,204,244
2020-11-18,RS,47,47,508,6432,42474,14248,10851,80,6787,515,5614,41791,10751,10003,328,74593,75789,1,22,113,45,37,1,38,1,17,116,16,28,,219,216
2020-11-19,RS,47,47,510,6447,42597,14283,10890,81,6824,517,5634,41921,10787,10031,329,74808,76043,2,15,123,35,39,1,37,2,20,130,36,28,1,215,254
2020-11-20,RS,47,47,511,6468,42738,14319,10921,81,6861,517,5646,42027,10815,10057,330,75038,76253,1,21,141,36,31,,37,,12,106,28,26,1,230,210
2020-11-21,RS,47,47,512,6483,42873,14355,10953,81,6895,521,5665,42147,10846,10089,330,75257,76493,1,15,135,36,32,,34,4,19,120,31,32,,219,240
2020-11-22,RS,47,48,514,6508,43030,14393,10978,81,6931,522,5678,42265,10875,10122,330,75504,76723,2,25,157,38,25,,36,1,13,118,29,33,,247,230
2020-11-23,RS,47,48,514,6532,43155,14438,11009,81,6980,525,5697,42384,10911,10150,332,75729,76979,,24,125,45,31,,49,3,19,119,36,28,2,225,256
2020-11-24,RS,48,48,514,6555,43268,14469,11040,81,7030,525,5721,42534,10945,10180,334,75927,77269,,23,113,31,31,,50,,24,150,34,30,2,198,290
2020-11-25,RS,48,48,515,6572,43386,14503,11074,81,7080,526,5744,42685,10987,10211,337,76131,77570,1,17,118,34,34,,50,1,23,151,42,31,3,204,301
2020-11-26,RS,48,48,515,6593,43493,14544,11113,81,7128,528,5760,42792,11030,10248,340,76339,77826,,21,107,41,39,,48,2,16,107,43,37,3,208,256
2020-11-27,RS,48,48,517,6615,43595,14579,11156,81,7179,531,5772,42903,11073,10280,341,76543,78079,2,22,102,35,43,,51,3,12,111,43,32,1,204,253
2020-11-28,RS,48,48,518,6633,43731,14606,11187,82,7223,531,5788,43032,11104,10307,344,76757,78329,1,18,136,27,31,1,44,,16,129,31,27,3,214,250
2020-11-29,RS,48,49,518,6653,43858,14641,11214,82,7269,532,5809,43148,11143,10341,344,76966,78586,,20,127,35,27,,46,1,21,116,39,34,,209,257
2020-11-30,RS,48,49,518,6673,44009,14678,11248,82,7344,534,5815,43270,11172,10369,346,77208,78850,,20,151,37,34,,75,2,6,122,29,28,2,242,264
2020-12-01,RS,49,49,518,6687,44153,14706,11280,82,7394,536,5829,43407,11200,10396,346,77426,79108,,14,144,28,32,,50,2,14,137,28,27,,218,258
2020-12-02,RS,49,49,520,6697,44267,14748,11308,82,7450,536,5851,43520,11232,10432,347,77622,79368,2,10,114,42,28,,56,,22,113,32,36,1,196,260
2020-12-03,RS,49,49,521,6715,44376,14777,11348,82,7502,538,5865,43647,11269,10462,348,77819,79631,1,18,109,29,40,,52,2,14,127,37,30,1,197,263
2020-12-04,RS,49,49,523,6736,44500,14813,11388,82,7557,539,5887,43769,11307,10496,348,78042,79903,2,21,124,36,40,,55,1,22,122,38,34,,223,272
2020-12-05,RS,49,49,524,6752,44608,14847,11422,82,7614,543,5900,43889,11335,10517,349,78235,80147,1,16,108,34,34,,57,4,13,120,28,21,1,193,244
2020-12-06,RS,49,50,524,6765,44733,14889,11450,82,7659,544,5918,44031,11365,10545,351,78443,80413,,13,125,42,28,,45,1,18,142,30,28,2,208,266
2020-12-07,RS,49,50,525,6784,44848,14933,11482,82,7729,546,5931,44159,11403,10573,351,78654,80692,1,19,115,44,32,,70,2,13,128,38,28,,211,279
2020-12-08,RS,50,50,526,6802,45000,14969,11517,82,7794,547,5944,44282,11436,10600,352,78896,80955,1,18,152,36,35,,65,1,13,123,33,27,1,242,263
2020-12-09,RS,50,50,529,6826,45120,15008,11546,82,7853,549,5961,44415,11462,10630,354,79111,81224,3,24,120,39,29,,59,2,17,133,26,30,2,215,269
2020-12-10,RS,50,50,530,6844,45237,15046,11579,83,7924,549,5973,44542,11496,10680,354,79319,81518,1,18,117,38,33,1,71,,12,127,34,50,,208,294
2020-12-11,RS,50,50,535,6860,45345,15091,11617,83,8000,550,5989,44689,11535,10709,356,79531,81828,5,16,108,45,38,,76,1,16,147,39,29,2,212,310
2020-12-12,RS,50,50,537,6875,45486,15123,11646,83,8074,551,6005,44824,11568,10737,358,79750,82117,2,15,141,32,29,,74,1,16,135,33,28,2,219,289
2020-12-13,RS,50,51,537,6886,45609,15163,11676,83,8142,554,6023,44950,11603,10770,359,79954,82401,,11,123,40,30,,68,3,18,126,35,33,1,204,284
2020-12-14,RS,50,51,540,6910,45743,15189,11715,83,8206,554,6044,45077,11644,10795,359,80180,82679,3,24,134,26,39,,64,,21,127,41,25,,226,278
2020-12-15,RS,51,51,542,6936,45868,15226,11744,83,8278,557,6062,45195,11681,10835,361,80399,82969,2,26,125,37,29,,72,3,18,118,37,40,2,219,290
2020-12-16,RS,51,51,546,6950,46005,15268,11784,84,8364,557,6077,45318,11723,10865,362,80637,83266,4,14,137,42,40,1,86,,15,123,42,30,1,238,297
2020-12-17,RS,51,51,547,6966,46116,15304,11817,84,8429,561,6098,45423,11753,10901,364,80834,83529,1,16,111,36,33,,65,4,21,105,30,36,2,197,263
2020-12-18,RS,51,51,547,6981,46231,15332,11850,85,8500,561,6121,45550,11786,10932,366,81026,83816,,15,115,28,33,1,71,,23,127,33,31,2,192,287
2020-12-19,RS,51,51,547,6990,46363,15375,11883,85,8555,562,6135,45668,11818,10968,366,81243,84072,,9,132,43,33,,55,1,14,118,32,36,,217,256
2020-12-20,RS,51,52,549,7003,46488,15407,11909,85,8631,566,6160,45789,11840,10995,366,81441,84347,2,13,125,32,26,,76,4,25,121,22,27,,198,275
2020-12-21,RS,51,52,553,7023,46624,15440,11953,85,8693,568,6174,45892,11862,11015,368,81678,84572,4,20,136,33,44,,62,2,14,103,22,20,2,237,225
2020-12-22,RS,52,52,554,7043,46751,15475,11980,85,8750,570,6187,45983,11890,11041,368,81888,84789,1,20,127,35,27,,57,2,13,91,28,26,,210,217
2020-12-23,RS,52,52,556,7062,46863,15514,12009,85,8813,573,6198,46078,11915,11064,368,82089,85009,2,19,112,39,29,,63,3,11,95,25,23,,201,220
2020-12-24,RS,52,52,556,7078,46978,15558,12042,86,8855,574,6218,46160,11939,11084,369,82298,85199,,16,115,44,33,1,42,1,20,82,24,20,1,209,190
2020-12-25,RS,52,52,557,7090,47110,15593,12074,86,8912,578,6228,46246,11964,11112,369,82510,85409,1,12,132,35,32,,57,4,10,86,25,28,,212,210
2020-12-26,RS,52,52,560,7108,47234,15631,12110,87,8969,578,6246,46344,11985,11140,370,82730,85632,3,18,124,38,36,1,57,,18,98,21,28,1,220,223
2020-12-27,RS,52,53,560,7130,47369,15671,12145,87,9018,578,6255,46429,12013,11167,372,82962,85832,,22,135,40,35,,49,,9,85,28,27,2,232,200
2020-12-28,RS,52,53,564,7152,47508,15717,12182,87,9068,578,6266,46491,12032,11188,373,83210,85996,4,22,139,46,37,,50,,11,62,19,21,1,248,164
2020-12-29,RS,1,53,566,7174,47658,15760,12211,87,9106,578,6274,46544,12045,11199,373,83456,86119,2,22,150,43,29,,38,,8,53,13,11,,246,123
2020-12-30,RS,1,53,568,7197,47804,15802,12240,87,9117,580,6274,46560,12048,11202,373,83698,86154,2,23,146,42,29,,11,2,,16,3,3,,242,35
2020-12-31,RS,1,53,571,7211,47941,15852,12286,87,9117,580,6274,46560,12048,11202,373,83948,86154,3,14,137,50,46,,,,,,,,,250,0
2020-01-01,SC,1,1,0,7,70,16,12,0,0,0,7,66,19,9,0,105,101,,7,70,16,12,,,,7,66,19,9,,105,101
2020-01-02,SC,1,1,0,13,127,36,25,0,0,0,15,125,47,17,0,201,204,,6,57,20,13,,,,8,59,28,8,,96,103
2020-01-03,SC,1,1,2,22,201,51,42,0,0,0,21,181,61,36,0,318,299,2,9,74,15,17,,,,6,56,14,19,,117,95
2020-01-04,SC,1,1,2,30,267,78,60,0,0,0,29,249,75,51,0,437,404,,8,66,27,18,,,,8,68,14,15,,119,105
2020-01-05,SC,1,2,2,39,326,102,79,0,0,0,38,299,86,67,0,548,490,,9,59,24,19,,,,9,50,11,16,,111,86
2020-01-06,SC,2,2,2,53,376,121,97,0,0,0,44,358,98,86,0,649,586,,14,50,19,18,,,,6,59,12,19,,101,96
2020-01-07,SC,2,2,2,60,430,147,115,0,0,0,50,430,113,101,0,754,694,,7,54,26,18,,,,6,72,15,15,,105,108
2020-01-08,SC,2,2,2,67,499,172,132,0,0,2,56,496,130,116,1,872,801,,7,69,25,17,,,2,6,66,17,15,1,118,107
2020-01-09,SC,2,2,3,69,547,190,146,0,0,4,68,571,155,131,1,955,930,1,2,48,18,14,,,2,12,75,25,15,,83,129
2020-01-10,SC,2,2,4,76,617,209,153,0,0,5,77,646,173,152,1,1059,1054,1,7,70,19,7,,,1,9,75,18,21,,104,124
2020-01-11,SC,2,2,4,85,671,226,164,0,0,5,91,694,189,159,1,1150,1139,,9,54,17,11,,,,14,48,16,7,,91,85
2020-01-12,SC,2,3,4,98,727,237,178,0,0,6,98,746,208,180,1,1244,1239,,13,56,11,14,,,1,7,52,19,21,,94,100
2020-01-13,SC,3,3,4,106,779,259,194,0,0,6,105,799,220,198,2,1342,1330,,8,52,22,16,,,,7,53,12,18,1,98,91
2020-01-14,SC,3,3,4,117,840,268,208,0,0,6,109,859,236,214,2,1437,1426,,11,61,9,14,,,,4,60,16,16,,95,96
2020-01-15,SC,3,3,4,123,900,288,228,0,0,7,114,912,254,228,2,1543,1517,,6,60,20,20,,,1,5,53,18,14,,106,91
2020-01-16,SC,3,3,4,132,949,312,241,1,0,7,123,963,274,244,2,1639,1613,,9,49,24,13,1,,,9,51,20,16,,96,96
